,nature,type,id,description,cwe_counts,cwe_id
8,ParentOf,base,823,Use of Out-of-range Pointer Offset,42,119
9,ParentOf,base,824,Access of Uninitialized Pointer,42,119
10,ParentOf,base,825,Expired Pointer Dereference,42,119
11,CanFollow,class,20,Improper Input Validation,42,119
12,CanFollow,base,128,Wrap-around Error,42,119
13,CanFollow,variant,129,Improper Validation of Array Index,42,119
14,CanFollow,base,131,Incorrect Calculation of Buffer Size,42,119
15,CanFollow,base,190,Integer Overflow or Wraparound,42,119
16,CanFollow,base,193,Off-by-one Error,42,119
17,CanFollow,variant,195,Signed to Unsigned Conversion Error,42,119
18,CanFollow,base,839,Numeric Range Comparison Without Minimum Check,42,119
19,CanFollow,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),42,119
20,CanFollow,base,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions,42,119
21,CanFollow,base,1260,Improper Handling of Overlap Between Protected Memory Ranges,42,119
22,CanFollow,base,1339,Insufficient Precision or Accuracy of a Real Number,42,119
23,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,42,119
24,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),42,119
25,ParentOf,base,125,Out-of-bounds Read,42,119
26,ParentOf,base,787,Out-of-bounds Write,42,119
27,ParentOf,base,824,Access of Uninitialized Pointer,42,119
28,ParentOf,base,125,Out-of-bounds Read,42,119
29,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,42,119
30,ParentOf,base,786,Access of Memory Location Before Start of Buffer,42,119
31,ParentOf,base,787,Out-of-bounds Write,42,119
32,ParentOf,base,788,Access of Memory Location After End of Buffer,42,119
33,ParentOf,base,805,Buffer Access with Incorrect Length Value,42,119
34,ParentOf,base,822,Untrusted Pointer Dereference,42,119
35,ParentOf,base,823,Use of Out-of-range Pointer Offset,42,119
36,ParentOf,base,824,Access of Uninitialized Pointer,42,119
37,ParentOf,base,825,Expired Pointer Dereference,42,119
38,ParentOf,base,123,Write-what-where Condition,42,119
39,ParentOf,base,125,Out-of-bounds Read,42,119
40,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,42,119
41,ParentOf,base,786,Access of Memory Location Before Start of Buffer,42,119
42,ParentOf,base,787,Out-of-bounds Write,42,119
43,ParentOf,base,788,Access of Memory Location After End of Buffer,42,119
44,ParentOf,base,805,Buffer Access with Incorrect Length Value,42,119
45,ParentOf,base,822,Untrusted Pointer Dereference,42,119
46,ParentOf,base,823,Use of Out-of-range Pointer Offset,42,119
47,ParentOf,base,824,Access of Uninitialized Pointer,42,119
48,ParentOf,base,825,Expired Pointer Dereference,42,119
49,ChildOf,class,20,Improper Input Validation,42,119
50,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,42,119
51,MemberOf,category,726,OWASP Top Ten 2004 Category A5 - Buffer Overflows,42,119
52,MemberOf,category,740,CERT C Secure Coding Standard (2008) Chapter 7 - Arrays (ARR),42,119
53,MemberOf,category,741,CERT C Secure Coding Standard (2008) Chapter 8 - Characters and Strings (STR),42,119
54,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),42,119
55,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),42,119
56,MemberOf,category,744,CERT C Secure Coding Standard (2008) Chapter 11 - Environment (ENV),42,119
57,MemberOf,category,752,2009 Top 25 - Risky Resource Management,42,119
58,MemberOf,category,874,CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),42,119
59,MemberOf,category,875,CERT C++ Secure Coding Section 07 - Characters and Strings (STR),42,119
60,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),42,119
61,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),42,119
62,MemberOf,category,878,CERT C++ Secure Coding Section 10 - Environment (ENV),42,119
63,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,42,119
64,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),42,119
65,MemberOf,category,1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR),42,119
66,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),42,119
67,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,42,119
68,MemberOf,category,1306,CISQ Quality Measures - Reliability,42,119
69,MemberOf,category,1308,CISQ Quality Measures - Security,42,119
70,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,42,119
71,MemberOf,view,1340,CISQ Data Protection Measures,42,119
72,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,42,119
73,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,42,119
74,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,42,119
75,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,42,119
76,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,42,119
77,Self,class,119,,42,119
0,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,42,665
1,ParentOf,base,455,Non-exit on Failed Initialization,42,665
2,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,42,665
3,ParentOf,base,908,Use of Uninitialized Resource,42,665
4,ParentOf,class,909,Missing Initialization of Resource,42,665
5,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,42,665
6,ParentOf,class,1419,Incorrect Initialization of Resource,42,665
7,ParentOf,base,1434,Insecure Setting of Generative AI/ML Model Inference Parameters,42,665
8,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,42,665
9,ParentOf,base,908,Use of Uninitialized Resource,42,665
10,ParentOf,class,909,Missing Initialization of Resource,42,665
11,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,42,665
12,ParentOf,variant,456,Missing Initialization of a Variable,42,665
13,ParentOf,variant,457,Use of Uninitialized Variable,42,665
14,ParentOf,variant,456,Missing Initialization of a Variable,42,665
15,ParentOf,variant,457,Use of Uninitialized Variable,42,665
16,MemberOf,category,740,CERT C Secure Coding Standard (2008) Chapter 7 - Arrays (ARR),42,665
17,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),42,665
18,MemberOf,category,752,2009 Top 25 - Risky Resource Management,42,665
19,MemberOf,category,846,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 3 - Declarations and Initialization (DCL),42,665
20,MemberOf,category,874,CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),42,665
21,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),42,665
22,MemberOf,category,962,SFP Secondary Cluster: Unchecked Status Condition,42,665
23,MemberOf,category,1135,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 01. Declarations and Initialization (DCL),42,665
24,MemberOf,category,1306,CISQ Quality Measures - Reliability,42,665
25,MemberOf,category,1308,CISQ Quality Measures - Security,42,665
26,MemberOf,view,1340,CISQ Data Protection Measures,42,665
27,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,42,665
28,Self,class,665,,42,665
0,ChildOf,class,345,Insufficient Verification of Data Authenticity,1,354
1,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,1,354
2,PeerOf,base,353,Missing Support for Integrity Check,1,354
3,MemberOf,category,1214,Data Integrity Issues,1,354
4,ChildOf,class,345,Insufficient Verification of Data Authenticity,1,354
5,MemberOf,category,1020,Verify Message Integrity,1,354
6,MemberOf,view,884,CWE Cross-section,1,354
7,MemberOf,category,993,SFP Secondary Cluster: Incorrect Input Handling,1,354
8,MemberOf,category,1411,Comprehensive Categorization: Insufficient Verification of Data Authenticity,1,354
9,Self,base,354,,1,354
0,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,45,404
1,ParentOf,base,299,Improper Check for Certificate Revocation,45,404
2,ParentOf,base,459,Incomplete Cleanup,45,404
3,ParentOf,base,763,Release of Invalid Pointer or Reference,45,404
4,ParentOf,base,772,Missing Release of Resource after Effective Lifetime,45,404
5,ParentOf,base,1266,Improper Scrubbing of Sensitive Data from Decommissioned Device,45,404
6,PeerOf,variant,239,Failure to Handle Incomplete Element,45,404
7,PeerOf,class,405,Asymmetric Resource Consumption (Amplification),45,404
8,CanPrecede,base,619,Dangling Database Cursor ('Cursor Injection'),45,404
9,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,45,404
10,ParentOf,variant,401,Missing Release of Memory after Effective Lifetime,45,404
11,ParentOf,base,459,Incomplete Cleanup,45,404
12,ParentOf,base,763,Release of Invalid Pointer or Reference,45,404
13,ParentOf,base,772,Missing Release of Resource after Effective Lifetime,45,404
14,ParentOf,variant,401,Missing Release of Memory after Effective Lifetime,45,404
15,ParentOf,base,772,Missing Release of Resource after Effective Lifetime,45,404
16,ParentOf,variant,775,Missing Release of File Descriptor or Handle after Effective Lifetime,45,404
17,ParentOf,variant,761,Free of Pointer not at Start of Buffer,45,404
18,ParentOf,variant,762,Mismatched Memory Management Routines,45,404
19,ParentOf,base,763,Release of Invalid Pointer or Reference,45,404
20,ParentOf,base,772,Missing Release of Resource after Effective Lifetime,45,404
21,ParentOf,variant,775,Missing Release of File Descriptor or Handle after Effective Lifetime,45,404
22,MemberOf,category,398,7PK - Code Quality,45,404
23,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,45,404
24,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),45,404
25,MemberOf,category,752,2009 Top 25 - Risky Resource Management,45,404
26,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),45,404
27,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),45,404
28,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),45,404
29,MemberOf,category,882,CERT C++ Secure Coding Section 14 - Concurrency (CON),45,404
30,MemberOf,category,982,SFP Secondary Cluster: Failure to Release Resource,45,404
31,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),45,404
32,MemberOf,category,1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM),45,404
33,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),45,404
34,MemberOf,category,1306,CISQ Quality Measures - Reliability,45,404
35,MemberOf,category,1308,CISQ Quality Measures - Security,45,404
36,MemberOf,category,1309,CISQ Quality Measures - Efficiency,45,404
37,MemberOf,view,1340,CISQ Data Protection Measures,45,404
38,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,45,404
39,Self,class,404,,45,404
0,ChildOf,class,118,Incorrect Access of Indexable Resource ('Range Error'),63,119
1,ParentOf,base,125,Out-of-bounds Read,63,119
2,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,63,119
3,ParentOf,base,786,Access of Memory Location Before Start of Buffer,63,119
4,ParentOf,base,787,Out-of-bounds Write,63,119
5,ParentOf,base,788,Access of Memory Location After End of Buffer,63,119
6,ParentOf,base,805,Buffer Access with Incorrect Length Value,63,119
7,ParentOf,base,822,Untrusted Pointer Dereference,63,119
8,ParentOf,base,823,Use of Out-of-range Pointer Offset,63,119
9,ParentOf,base,824,Access of Uninitialized Pointer,63,119
10,ParentOf,base,825,Expired Pointer Dereference,63,119
11,CanFollow,class,20,Improper Input Validation,63,119
12,CanFollow,base,128,Wrap-around Error,63,119
13,CanFollow,variant,129,Improper Validation of Array Index,63,119
14,CanFollow,base,131,Incorrect Calculation of Buffer Size,63,119
15,CanFollow,base,190,Integer Overflow or Wraparound,63,119
16,CanFollow,base,193,Off-by-one Error,63,119
17,CanFollow,variant,195,Signed to Unsigned Conversion Error,63,119
18,CanFollow,base,839,Numeric Range Comparison Without Minimum Check,63,119
19,CanFollow,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),63,119
20,CanFollow,base,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions,63,119
21,CanFollow,base,1260,Improper Handling of Overlap Between Protected Memory Ranges,63,119
22,CanFollow,base,1339,Insufficient Precision or Accuracy of a Real Number,63,119
23,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,63,119
24,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),63,119
25,ParentOf,base,125,Out-of-bounds Read,63,119
26,ParentOf,base,787,Out-of-bounds Write,63,119
27,ParentOf,base,824,Access of Uninitialized Pointer,63,119
28,ParentOf,base,125,Out-of-bounds Read,63,119
29,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,63,119
30,ParentOf,base,786,Access of Memory Location Before Start of Buffer,63,119
31,ParentOf,base,787,Out-of-bounds Write,63,119
32,ParentOf,base,788,Access of Memory Location After End of Buffer,63,119
33,ParentOf,base,805,Buffer Access with Incorrect Length Value,63,119
34,ParentOf,base,822,Untrusted Pointer Dereference,63,119
35,ParentOf,base,823,Use of Out-of-range Pointer Offset,63,119
36,ParentOf,base,824,Access of Uninitialized Pointer,63,119
37,ParentOf,base,825,Expired Pointer Dereference,63,119
38,ParentOf,base,123,Write-what-where Condition,63,119
39,ParentOf,base,125,Out-of-bounds Read,63,119
40,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,63,119
41,ParentOf,base,786,Access of Memory Location Before Start of Buffer,63,119
42,ParentOf,base,787,Out-of-bounds Write,63,119
43,ParentOf,base,788,Access of Memory Location After End of Buffer,63,119
44,ParentOf,base,805,Buffer Access with Incorrect Length Value,63,119
45,ParentOf,base,822,Untrusted Pointer Dereference,63,119
46,ParentOf,base,823,Use of Out-of-range Pointer Offset,63,119
47,ParentOf,base,824,Access of Uninitialized Pointer,63,119
48,ParentOf,base,825,Expired Pointer Dereference,63,119
49,ChildOf,class,20,Improper Input Validation,63,119
50,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,63,119
51,MemberOf,category,726,OWASP Top Ten 2004 Category A5 - Buffer Overflows,63,119
52,MemberOf,category,740,CERT C Secure Coding Standard (2008) Chapter 7 - Arrays (ARR),63,119
53,MemberOf,category,741,CERT C Secure Coding Standard (2008) Chapter 8 - Characters and Strings (STR),63,119
54,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),63,119
55,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),63,119
56,MemberOf,category,744,CERT C Secure Coding Standard (2008) Chapter 11 - Environment (ENV),63,119
57,MemberOf,category,752,2009 Top 25 - Risky Resource Management,63,119
58,MemberOf,category,874,CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),63,119
59,MemberOf,category,875,CERT C++ Secure Coding Section 07 - Characters and Strings (STR),63,119
60,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),63,119
61,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),63,119
62,MemberOf,category,878,CERT C++ Secure Coding Section 10 - Environment (ENV),63,119
63,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,63,119
64,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),63,119
65,MemberOf,category,1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR),63,119
66,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),63,119
67,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,63,119
68,MemberOf,category,1306,CISQ Quality Measures - Reliability,63,119
