,Unnamed: 0,nature,type,id,description,cwe_counts,cwe_id,repos
654,67,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,49,20,"['lightly', 'ViZDoom', 'numpy', 'feast', 'langflow', 'mlflow', 'open-webui', 'retro', 'mindsdb', 'pydantic', 'nalp', 'danswerai', 'rasa', 'pattern', 'superset', 'bokeh', 'Auto_ViML', 'fastapi', 'spammy', 'ray', 'PySyft', 'pytensor', 'pytorch', 'gradio', 'streamlit', 'transformers', 'DIGITS', 'AutoViz']"
655,68,Self,class,20,,49,20,"['lightly', 'ViZDoom', 'numpy', 'feast', 'langflow', 'mlflow', 'open-webui', 'retro', 'mindsdb', 'pydantic', 'nalp', 'danswerai', 'rasa', 'pattern', 'superset', 'bokeh', 'Auto_ViML', 'fastapi', 'spammy', 'ray', 'PySyft', 'pytensor', 'pytorch', 'gradio', 'streamlit', 'transformers', 'DIGITS', 'AutoViz']"
656,0,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
657,1,ParentOf,base,23,Relative Path Traversal,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
658,2,ParentOf,base,36,Absolute Path Traversal,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
659,3,CanFollow,class,20,Improper Input Validation,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
660,4,CanFollow,base,73,External Control of File Name or Path,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
661,5,CanFollow,class,172,Encoding Error,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
662,6,CanPrecede,class,668,Exposure of Resource to Wrong Sphere,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
663,7,MemberOf,category,1219,File Handling Issues,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
664,8,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
665,9,ParentOf,base,23,Relative Path Traversal,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
666,10,ParentOf,base,36,Absolute Path Traversal,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
667,11,ParentOf,base,23,Relative Path Traversal,7057,22,"['cornac', 'FEDOT', 'feast', 'aim', 'pyss3', 'matplotlib', 'lab', 'DI-engine', 'dtaidistance', 'seaborn', 'determined', 'retro', 'BioPy', 'CompreFace', 'lambdo', 'mindsdb', 'Metaworld', 'ColossalAI', 'pyqtgraph', 'gensim', 'hebel', 'textacy', 'statsmodels', 'xlearn', 'deepchecks', 'mars', 'NeuroNER', 'PySyft', 'scikit-survival', 'haystack', 'emcee', 'transformers', 'streamlit', 'lightwood', 'prodmodel', 'joliGEN', 'ViZDoom', 'pybrain', 'langflow', 'mlxtend', 'Spearmint', 'bigartm', 'skorch', 'vigra', 'blaze', 'catalyst', 'sktime', 'ggpy', 'python-recsys', 'scikit-learn', 'river', 'tesseract', 'pytorch-lightning', 'shogun', 'spaCy', 'yalign', 'ray', 'pynlpl', 'DIGITS', 'LightGBM', 'pytorch', 'PyTorchCV', 'dash', 'polyglot', 'pymc', 'bentoml', 'pkuseg-python', 'scikit-image', 'Gymnasium', 'numpy', 'jProcessing', 'cltk', 'garage', 'zipline', 'alibi-detect', 'xcessiv', 'neural-style-pt', 'nut', 'langfuse', 'optuna', 'deeplake', 'cortex', 'tensorflow', 'pytorch-frame', 'python-timbl', 'danswerai', 'DeepPavlov', 'rasa', 'igel', 'loso', 'SynapseML', 'machine-learning', 'autogluon', 'mlens', 'scikit-learn-intelex', 'catboost', 'somoclu', 'colibri-core', 'keras-tuner', 'neuropredict', 'dowel', 'DrQA', 'deeppy', 'neuraltalk2', 'altair', 'pgmpy', 'evidently', 'detectron2', 'lightly', 'jieba', 'cleanlab', 'Petrel', 'deepface', 'caffe', 'zpar', 'typer', 'nilearn', 'mlflow', 'open-webui', 'jax', 'stellargraph', 'maze', 'pebl', 'mlx', 'open-metric-learning', 'pytorch_geometric', 'neuraltalk', 'retinaface', 'mljar-supervised', 'superset', 'bokeh', 'pytorch-image-models', 'rosetta', 'recommenders', 'tpot', 'Parris', 'pytensor', 'chainer', 'skll', 'pandas', 'bolt', 'scikit-opt', 'vispy', 'gradio', 'CoreNLP', 'xgboost']"
