,nature,type,id,description,cwe_counts,cwe_id
21,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,125
22,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,4,125
23,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,125
24,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,4,125
25,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,125
26,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,125
4,ChildOf,pillar,703,Improper Check or Handling of Exceptional Conditions,4,754
5,ParentOf,base,252,Unchecked Return Value,4,754
6,ParentOf,base,253,Incorrect Check of Function Return Value,4,754
7,ParentOf,base,273,Improper Check for Dropped Privileges,4,754
8,ParentOf,base,354,Improper Validation of Integrity Check Value,4,754
9,ParentOf,base,391,Unchecked Error Condition,4,754
10,ParentOf,base,394,Unexpected Status Code or Return Value,4,754
11,ParentOf,base,476,NULL Pointer Dereference,4,754
12,CanPrecede,variant,416,Use After Free,4,754
13,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,4,754
14,ParentOf,base,252,Unchecked Return Value,4,754
15,ParentOf,base,273,Improper Check for Dropped Privileges,4,754
16,ParentOf,base,476,NULL Pointer Dereference,4,754
17,MemberOf,category,1012,Cross Cutting,4,754
18,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,754
19,MemberOf,category,802,2010 Top 25 - Risky Resource Management,4,754
20,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,4,754
21,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,754
22,MemberOf,category,880,CERT C++ Secure Coding Section 12 - Exceptions and Error Handling (ERR),4,754
23,MemberOf,category,962,SFP Secondary Cluster: Unchecked Status Condition,4,754
24,MemberOf,category,1141,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 07. Exceptional Behavior (ERR),4,754
25,MemberOf,category,1181,SEI CERT Perl Coding Standard - Guidelines 03. Expressions (EXP),4,754
26,MemberOf,category,1364,ICS Communications: Zone Boundary Failures,4,754
27,MemberOf,category,1405,Comprehensive Categorization: Improper Check or Handling of Exceptional Conditions,4,754
3,ChildOf,pillar,682,Incorrect Calculation,4,131
4,ParentOf,variant,467,Use of sizeof() on a Pointer Type,4,131
5,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,131
6,MemberOf,category,1218,Memory Buffer Errors,4,131
7,ChildOf,pillar,682,Incorrect Calculation,4,131
8,ChildOf,pillar,682,Incorrect Calculation,4,131
9,ChildOf,pillar,682,Incorrect Calculation,4,131
10,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,131
11,MemberOf,category,802,2010 Top 25 - Risky Resource Management,4,131
12,MemberOf,category,865,2011 Top 25 - Risky Resource Management,4,131
13,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,131
14,MemberOf,view,884,CWE Cross-section,4,131
15,MemberOf,category,974,SFP Secondary Cluster: Incorrect Buffer Length Computation,4,131
16,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),4,131
17,MemberOf,category,1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM),4,131
18,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,4,131
3,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,4,665
4,ParentOf,base,455,Non-exit on Failed Initialization,4,665
5,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,4,665
6,ParentOf,base,908,Use of Uninitialized Resource,4,665
7,ParentOf,class,909,Missing Initialization of Resource,4,665
8,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,4,665
9,ParentOf,class,1419,Incorrect Initialization of Resource,4,665
10,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,4,665
11,ParentOf,base,908,Use of Uninitialized Resource,4,665
12,ParentOf,class,909,Missing Initialization of Resource,4,665
13,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,4,665
14,ParentOf,variant,456,Missing Initialization of a Variable,4,665
15,ParentOf,variant,457,Use of Uninitialized Variable,4,665
16,ParentOf,variant,456,Missing Initialization of a Variable,4,665
17,ParentOf,variant,457,Use of Uninitialized Variable,4,665
18,MemberOf,category,740,CERT C Secure Coding Standard (2008) Chapter 7 - Arrays (ARR),4,665
19,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,665
20,MemberOf,category,752,2009 Top 25 - Risky Resource Management,4,665
21,MemberOf,category,846,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 3 - Declarations and Initialization (DCL),4,665
22,MemberOf,category,874,CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),4,665
23,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,665
24,MemberOf,category,962,SFP Secondary Cluster: Unchecked Status Condition,4,665
25,MemberOf,category,1135,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 01. Declarations and Initialization (DCL),4,665
26,MemberOf,category,1306,CISQ Quality Measures - Reliability,4,665
27,MemberOf,category,1308,CISQ Quality Measures - Security,4,665
28,MemberOf,view,1340,CISQ Data Protection Measures,4,665
29,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,4,665
4,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
5,ParentOf,variant,121,Stack-based Buffer Overflow,4,787
6,ParentOf,variant,122,Heap-based Buffer Overflow,4,787
7,ParentOf,base,123,Write-what-where Condition,4,787
8,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),4,787
9,CanFollow,base,822,Untrusted Pointer Dereference,4,787
10,CanFollow,base,823,Use of Out-of-range Pointer Offset,4,787
11,CanFollow,base,824,Access of Uninitialized Pointer,4,787
12,CanFollow,base,825,Expired Pointer Dereference,4,787
13,MemberOf,category,1218,Memory Buffer Errors,4,787
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
15,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
16,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
17,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,787
18,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,787
19,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,787
20,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,4,787
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,787
22,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,4,787
23,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,787
24,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,787
4,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
5,ParentOf,variant,126,Buffer Over-read,4,125
6,ParentOf,variant,127,Buffer Under-read,4,125
7,CanFollow,base,822,Untrusted Pointer Dereference,4,125
8,CanFollow,base,823,Use of Out-of-range Pointer Offset,4,125
9,CanFollow,base,824,Access of Uninitialized Pointer,4,125
10,CanFollow,base,825,Expired Pointer Dereference,4,125
11,MemberOf,category,1218,Memory Buffer Errors,4,125
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
13,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
15,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,4,125
16,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),4,125
17,MemberOf,category,1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR),4,125
18,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),4,125
19,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,125
20,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,125
21,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,125
22,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,4,125
23,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,125
24,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,4,125
25,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,125
26,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,125
3,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,4,665
4,ParentOf,base,455,Non-exit on Failed Initialization,4,665
5,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,4,665
6,ParentOf,base,908,Use of Uninitialized Resource,4,665
7,ParentOf,class,909,Missing Initialization of Resource,4,665
8,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,4,665
9,ParentOf,class,1419,Incorrect Initialization of Resource,4,665
10,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,4,665
11,ParentOf,base,908,Use of Uninitialized Resource,4,665
12,ParentOf,class,909,Missing Initialization of Resource,4,665
13,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,4,665
14,ParentOf,variant,456,Missing Initialization of a Variable,4,665
15,ParentOf,variant,457,Use of Uninitialized Variable,4,665
16,ParentOf,variant,456,Missing Initialization of a Variable,4,665
17,ParentOf,variant,457,Use of Uninitialized Variable,4,665
18,MemberOf,category,740,CERT C Secure Coding Standard (2008) Chapter 7 - Arrays (ARR),4,665
19,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,665
20,MemberOf,category,752,2009 Top 25 - Risky Resource Management,4,665
21,MemberOf,category,846,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 3 - Declarations and Initialization (DCL),4,665
22,MemberOf,category,874,CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),4,665
23,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,665
24,MemberOf,category,962,SFP Secondary Cluster: Unchecked Status Condition,4,665
25,MemberOf,category,1135,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 01. Declarations and Initialization (DCL),4,665
26,MemberOf,category,1306,CISQ Quality Measures - Reliability,4,665
27,MemberOf,category,1308,CISQ Quality Measures - Security,4,665
28,MemberOf,view,1340,CISQ Data Protection Measures,4,665
29,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,4,665
3,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,4,665
4,ParentOf,base,455,Non-exit on Failed Initialization,4,665
5,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,4,665
6,ParentOf,base,908,Use of Uninitialized Resource,4,665
7,ParentOf,class,909,Missing Initialization of Resource,4,665
8,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,4,665
9,ParentOf,class,1419,Incorrect Initialization of Resource,4,665
10,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,4,665
11,ParentOf,base,908,Use of Uninitialized Resource,4,665
12,ParentOf,class,909,Missing Initialization of Resource,4,665
13,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,4,665
14,ParentOf,variant,456,Missing Initialization of a Variable,4,665
15,ParentOf,variant,457,Use of Uninitialized Variable,4,665
16,ParentOf,variant,456,Missing Initialization of a Variable,4,665
17,ParentOf,variant,457,Use of Uninitialized Variable,4,665
18,MemberOf,category,740,CERT C Secure Coding Standard (2008) Chapter 7 - Arrays (ARR),4,665
19,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,665
20,MemberOf,category,752,2009 Top 25 - Risky Resource Management,4,665
21,MemberOf,category,846,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 3 - Declarations and Initialization (DCL),4,665
22,MemberOf,category,874,CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR),4,665
23,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,665
24,MemberOf,category,962,SFP Secondary Cluster: Unchecked Status Condition,4,665
25,MemberOf,category,1135,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 01. Declarations and Initialization (DCL),4,665
26,MemberOf,category,1306,CISQ Quality Measures - Reliability,4,665
27,MemberOf,category,1308,CISQ Quality Measures - Security,4,665
28,MemberOf,view,1340,CISQ Data Protection Measures,4,665
29,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,4,665
4,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
5,ParentOf,variant,121,Stack-based Buffer Overflow,4,787
6,ParentOf,variant,122,Heap-based Buffer Overflow,4,787
7,ParentOf,base,123,Write-what-where Condition,4,787
8,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),4,787
9,CanFollow,base,822,Untrusted Pointer Dereference,4,787
10,CanFollow,base,823,Use of Out-of-range Pointer Offset,4,787
11,CanFollow,base,824,Access of Uninitialized Pointer,4,787
12,CanFollow,base,825,Expired Pointer Dereference,4,787
13,MemberOf,category,1218,Memory Buffer Errors,4,787
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
15,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
16,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
17,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,787
18,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,787
19,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,787
20,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,4,787
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,787
22,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,4,787
23,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,787
24,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,787
4,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,1,203
5,ParentOf,base,204,Observable Response Discrepancy,1,203
6,ParentOf,base,205,Observable Behavioral Discrepancy,1,203
7,ParentOf,base,208,Observable Timing Discrepancy,1,203
8,ParentOf,base,1300,Improper Protection of Physical Side Channels,1,203
9,ParentOf,base,1303,Non-Transparent Sharing of Microarchitectural Resources,1,203
10,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,1,203
11,MemberOf,category,1205,Security Primitives and Cryptography Issues,1,203
12,ParentOf,base,1300,Improper Protection of Physical Side Channels,1,203
13,MemberOf,category,717,OWASP Top Ten 2007 Category A6 - Information Leakage and Improper Error Handling,1,203
14,MemberOf,category,728,OWASP Top Ten 2004 Category A7 - Improper Error Handling,1,203
15,MemberOf,view,884,CWE Cross-section,1,203
16,MemberOf,category,967,SFP Secondary Cluster: State Disclosure,1,203
17,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,1,203
3,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),3,75
4,ParentOf,base,76,Improper Neutralization of Equivalent Special Elements,3,75
5,MemberOf,category,1019,Validate Inputs,3,75
6,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,3,75
7,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,3,75
8,MemberOf,category,1409,Comprehensive Categorization: Injection,3,75
3,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),3,79
4,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),3,79
5,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,3,79
6,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,3,79
